source,target,category,status,source_host
/da/library/nurse-call-aware-cleaning/,/da/artikler/nurse-call-aware-cleaning/,library,configured,
/da/library/occupancy-sensors-offices/,/da/artikler/occupancy-sensors-offices/,library,configured,
/da/library/occupied-unoccupied-hvac/,/da/artikler/occupied-unoccupied-hvac/,library,configured,
/da/library/office-density-planning/,/da/artikler/office-density-planning/,library,configured,
/da/library/office-retrofit-rollout/,/da/artikler/office-retrofit-rollout/,library,configured,
/da/library/oil-paintings-temperature-swings/,/da/artikler/oil-paintings-temperature-swings/,library,configured,
/da/library/organ-hall-restoration/,/da/artikler/organ-hall-restoration/,library,configured,
/da/library/organ-preservation/,/da/artikler/organ-preservation/,library,configured,
/da/library/outdoor-area-cleaning-weather/,/da/artikler/outdoor-area-cleaning-weather/,library,configured,
/da/library/palace-floor-conservation/,/da/artikler/palace-floor-conservation/,library,configured,
/da/library/paper-artefact-storage/,/da/artikler/paper-artefact-storage/,library,configured,
/da/library/parking-lot-sensors/,/da/artikler/parking-lot-sensors/,library,configured,
/da/library/patient-feedback-buttons/,/da/artikler/patient-feedback-buttons/,library,configured,
/da/library/pdf-export-template/,/da/artikler/pdf-export-template/,library,configured,
/da/library/peak-load-shaving/,/da/artikler/peak-load-shaving/,library,configured,
/da/library/pharmacy-medicine-storage/,/da/artikler/pharmacy-medicine-storage/,library,configured,
/da/library/phone-booth-utilisation/,/da/artikler/phone-booth-utilisation/,library,configured,
/da/library/photographic-collection-climate/,/da/artikler/photographic-collection-climate/,library,configured,
/da/library/pilot-budget-planning/,/da/artikler/pilot-budget-planning/,library,configured,
/da/library/pilot-to-production/,/da/artikler/pilot-to-production/,library,configured,
/da/library/playground-usage-cleaning/,/da/artikler/playground-usage-cleaning/,library,configured,
/da/library/plug-load-monitoring-offices/,/da/artikler/plug-load-monitoring-offices/,library,configured,
/da/library/pollen-and-indoor-air/,/da/artikler/pollen-and-indoor-air/,library,configured,
/da/library/power-bi-connector/,/da/artikler/power-bi-connector/,library,configured,
/da/library/ppd-ppi-indoor-climate-metrics/,/da/artikler/ppd-ppi-indoor-climate-metrics/,library,configured,
/da/library/ppm-thresholds-explained/,/da/artikler/ppm-thresholds-explained/,library,configured,
/da/library/preservation-digitalisation/,/da/artikler/preservation-digitalisation/,library,configured,
/da/library/preservation-roi-dioceses/,/da/artikler/preservation-roi-dioceses/,library,configured,
/da/library/procurement-approval-checklist/,/da/artikler/procurement-approval-checklist/,library,configured,
/da/library/proptech-2026-trends/,/da/artikler/proptech-2026-trends/,library,configured,
/da/library/public-dashboards-kiosk/,/da/artikler/public-dashboards-kiosk/,library,configured,
/da/library/pv-self-consumption/,/da/artikler/pv-self-consumption/,library,configured,
/da/library/quiet-room-demand/,/da/artikler/quiet-room-demand/,library,configured,
/da/library/radio-equipment-directive/,/da/artikler/radio-equipment-directive/,library,configured,
/da/library/radon-measurement/,/da/artikler/radon-measurement/,library,configured,
/da/library/reception-visitor-flow/,/da/artikler/reception-visitor-flow/,library,configured,
/da/library/reporting-indoor-climate-to-boards/,/da/artikler/reporting-indoor-climate-to-boards/,library,configured,
/da/library/residential-care-water-safety/,/da/artikler/residential-care-water-safety/,library,configured,
/da/library/restocking-toilets-push-buttons/,/da/artikler/restocking-toilets-push-buttons/,library,configured,
/da/library/restroom-floor-leak-detection/,/da/artikler/restroom-floor-leak-detection/,library,configured,
/da/library/restroom-footfall-cleaning/,/da/artikler/restroom-footfall-cleaning/,library,configured,
/da/library/retail-employee-call-button/,/da/artikler/retail-employee-call-button/,library,configured,
/da/library/roi-brand-value-museums/,/da/artikler/roi-brand-value-museums/,library,configured,
/da/library/roi-cleaning-fte-reduction/,/da/artikler/roi-cleaning-fte-reduction/,library,configured,
/da/library/roi-dgnb-certification/,/da/artikler/roi-dgnb-certification/,library,configured,
/da/library/roi-energy-retrofit-payback/,/da/artikler/roi-energy-retrofit-payback/,library,configured,
/da/library/roi-hybrid-work-downsizing/,/da/artikler/roi-hybrid-work-downsizing/,library,configured,
/da/library/roi-insurance-premium-reduction/,/da/artikler/roi-insurance-premium-reduction/,library,configured,
/da/library/roi-preservation-insurance/,/da/artikler/roi-preservation-insurance/,library,configured,
/da/library/roi-space-right-sizing/,/da/artikler/roi-space-right-sizing/,library,configured,
/da/library/roi-tenant-satisfaction/,/da/artikler/roi-tenant-satisfaction/,library,configured,
/da/library/roi-water-damage-avoided/,/da/artikler/roi-water-damage-avoided/,library,configured,
/da/library/role-based-access-control/,/da/artikler/role-based-access-control/,library,configured,
/da/library/rollout-in-varde-municipality/,/da/artikler/rollout-in-varde-municipality/,library,configured,
/da/library/rollout-plan-portfolio/,/da/artikler/rollout-plan-portfolio/,library,configured,
/da/library/roomalyzer-architecture/,/da/artikler/roomalyzer-architecture/,library,configured,
/da/library/roomalyzer-vs-generic-iaq/,/da/artikler/roomalyzer-vs-generic-iaq/,library,configured,
/da/library/school-rollout-checklist/,/da/artikler/school-rollout-checklist/,library,configured,
/da/library/school-toilet-cleaning-schedule/,/da/artikler/school-toilet-cleaning-schedule/,library,configured,
/da/library/scim-user-provisioning/,/da/artikler/scim-user-provisioning/,library,configured,
/da/library/scoping-iot-pilot-project/,/da/artikler/scoping-iot-pilot-project/,library,configured,
/da/library/seasonal-tuning-organ/,/da/artikler/seasonal-tuning-organ/,library,configured,
/da/library/security-panic-buttons/,/da/artikler/security-panic-buttons/,library,configured,
/da/library/sensor-placement-guide/,/da/artikler/sensor-placement-guide/,library,configured,
/da/library/server-rack-door-sensors/,/da/artikler/server-rack-door-sensors/,library,configured,
/da/library/setpoint-drift-detection/,/da/artikler/setpoint-drift-detection/,library,configured,
/da/library/setpoint-tuning-algorithms/,/da/artikler/setpoint-tuning-algorithms/,library,configured,
/da/library/sewer-backup-alarms/,/da/artikler/sewer-backup-alarms/,library,configured,
/da/library/shuttle-bus-utilisation/,/da/artikler/shuttle-bus-utilisation/,library,configured,
/da/library/silent-room-pir-sensors/,/da/artikler/silent-room-pir-sensors/,library,configured,
/da/library/sprinkler-system-test-monitoring/,/da/artikler/sprinkler-system-test-monitoring/,library,configured,
/da/library/sso-integration-azure-ad/,/da/artikler/sso-integration-azure-ad/,library,configured,
/da/library/sso-okta-integration/,/da/artikler/sso-okta-integration/,library,configured,
/da/library/stakeholder-buy-in/,/da/artikler/stakeholder-buy-in/,library,configured,
/da/library/stone-monument-freeze-thaw/,/da/artikler/stone-monument-freeze-thaw/,library,configured,
/da/library/storage-battery-scheduling/,/da/artikler/storage-battery-scheduling/,library,configured,
/da/library/storm-water-basement-sensors/,/da/artikler/storm-water-basement-sensors/,library,configured,
/da/library/summer-overheating-offices/,/da/artikler/summer-overheating-offices/,library,configured,
/da/library/tags/,/da/artikler/tags/,library,configured,
/da/library/teacher-training-indoor-climate/,/da/artikler/teacher-training-indoor-climate/,library,configured,
/da/library/temperature-control-open-offices/,/da/artikler/temperature-control-open-offices/,library,configured,
/da/library/temperature-setpoints-energy-balance/,/da/artikler/temperature-setpoints-energy-balance/,library,configured,
/da/library/textile-conservation-climate/,/da/artikler/textile-conservation-climate/,library,configured,
/da/library/thermal-comfort-shared-offices/,/da/artikler/thermal-comfort-shared-offices/,library,configured,
/da/library/total-cost-of-ownership/,/da/artikler/total-cost-of-ownership/,library,configured,
/da/library/tourist-attraction-feedback/,/da/artikler/tourist-attraction-feedback/,library,configured,
/da/library/tourist-visitor-impact-climate/,/da/artikler/tourist-visitor-impact-climate/,library,configured,
/da/library/tv-dashboards-receptions/,/da/artikler/tv-dashboards-receptions/,library,configured,
/da/library/under-sink-sensor-placement/,/da/artikler/under-sink-sensor-placement/,library,configured,
/da/library/vault-monitoring-banks/,/da/artikler/vault-monitoring-banks/,library,configured,
/da/library/vav-control-with-co2/,/da/artikler/vav-control-with-co2/,library,configured,
/da/library/vendor-lock-in-avoidance/,/da/artikler/vendor-lock-in-avoidance/,library,configured,
/da/library/ventilation-retrofit-guide/,/da/artikler/ventilation-retrofit-guide/,library,configured,
/da/library/visitor-count-gallery-cleaning/,/da/artikler/visitor-count-gallery-cleaning/,library,configured,
/da/library/voc-levels-in-offices/,/da/artikler/voc-levels-in-offices/,library,configured,
/da/library/warehouse-picking-feedback/,/da/artikler/warehouse-picking-feedback/,library,configured,
/da/library/washing-machine-leak-sensors/,/da/artikler/washing-machine-leak-sensors/,library,configured,
/da/library/water-alarms-in-server-rooms/,/da/artikler/water-alarms-in-server-rooms/,library,configured,
/da/library/water-damage-insurance-documentation/,/da/artikler/water-damage-insurance-documentation/,library,configured,
/da/library/water-detection-stop-damage-before-it-spreads/,/da/artikler/water-detection-stop-damage-before-it-spreads/,library,configured,
/da/library/webhooks-for-alarms/,/da/artikler/webhooks-for-alarms/,library,configured,
/da/library/well-v2-indoor-air/,/da/artikler/well-v2-indoor-air/,library,configured,
/da/library/when-to-ventilate/,/da/artikler/when-to-ventilate/,library,configured,
/da/library/whisky-barrel-warehouse/,/da/artikler/whisky-barrel-warehouse/,library,configured,
/da/library/white-label-dashboards/,/da/artikler/white-label-dashboards/,library,configured,
/da/library/who-air-quality-guidelines/,/da/artikler/who-air-quality-guidelines/,library,configured,
/da/library/window-cleaning-daylight-sensors/,/da/artikler/window-cleaning-daylight-sensors/,library,configured,
/da/library/wine-cellar-humidity/,/da/artikler/wine-cellar-humidity/,library,configured,
/da/library/winter-dryness-control/,/da/artikler/winter-dryness-control/,library,configured,
/da/library/wooden-furniture-preservation/,/da/artikler/wooden-furniture-preservation/,library,configured,
/da/library/workplace-assessment-indoor-climate/,/da/artikler/workplace-assessment-indoor-climate/,library,configured,
/da/library/workplace-mix-ratio/,/da/artikler/workplace-mix-ratio/,library,configured,
/da/pricing/enterprise/,/da/priser/,pricing,configured,
/da/pricing/plans/,/da/priser/,pricing,configured,
/da/sensors/compare/,/da/sammenlign/,sensors,configured,
/da/solutions/,/da/artikler/,solutions,configured,
/da/solutions/after-hours-door-alarms/,/da/artikler/after-hours-door-alarms/,solutions,configured,
/da/solutions/ai-in-facility-management/,/da/artikler/ai-in-facility-management/,solutions,configured,
/da/solutions/air-quality-auditoriums/,/da/artikler/air-quality-auditoriums/,solutions,configured,
/da/solutions/air-quality-libraries/,/da/artikler/air-quality-libraries/,solutions,configured,
/da/solutions/air-quality-sports-halls/,/da/artikler/air-quality-sports-halls/,solutions,configured,
/da/solutions/air-quality-trends-over-seasons/,/da/artikler/air-quality-trends-over-seasons/,solutions,configured,
/da/solutions/airport-restroom-cleaning-sla/,/da/artikler/airport-restroom-cleaning-sla/,solutions,configured,
/da/solutions/alarm-escalation-chains/,/da/artikler/alarm-escalation-chains/,solutions,configured,
/da/solutions/alarms-for-indoor-climate/,/da/artikler/alarms-for-indoor-climate/,solutions,configured,
/da/solutions/altar-pieces-humidity/,/da/artikler/altar-pieces-humidity/,solutions,configured,
/da/solutions/api-authentication-oauth/,/da/artikler/api-authentication-oauth/,solutions,configured,
/da/solutions/api-rate-limits/,/da/artikler/api-rate-limits/,solutions,configured,
/da/solutions/archive-retrofit-rollout/,/da/artikler/archive-retrofit-rollout/,solutions,configured,
/da/solutions/archive-temperature-control/,/da/artikler/archive-temperature-control/,solutions,configured,
/da/solutions/art-storage-vault-access/,/da/artikler/art-storage-vault-access/,solutions,configured,
/da/solutions/ashrae-62-1-guidance/,/da/artikler/ashrae-62-1-guidance/,solutions,configured,
/da/solutions/audit-logs-for-admins/,/da/artikler/audit-logs-for-admins/,solutions,configured,
/da/solutions/battery-lifetime-tuning/,/da/artikler/battery-lifetime-tuning/,solutions,configured,
/da/solutions/behavioural-energy-savings/,/da/artikler/behavioural-energy-savings/,solutions,configured,
/da/solutions/bike-rack-occupancy/,/da/artikler/bike-rack-occupancy/,solutions,configured,
/da/solutions/bike-storage-door-status/,/da/artikler/bike-storage-door-status/,solutions,configured,
/da/solutions/boiler-cycling-analytics/,/da/artikler/boiler-cycling-analytics/,solutions,configured,
/da/solutions/boiler-room-flood-sensors/,/da/artikler/boiler-room-flood-sensors/,solutions,configured,
/da/solutions/bookable-zones-dynamic-pricing/,/da/artikler/bookable-zones-dynamic-pricing/,solutions,configured,
/da/solutions/br18-indoor-climate/,/da/artikler/br18-indoor-climate/,solutions,configured,
/da/solutions/break-room-usage/,/da/artikler/break-room-usage/,solutions,configured,
/da/solutions/building-iot-business-case/,/da/artikler/building-iot-business-case/,solutions,configured,
/da/solutions/button-battery-lifetime/,/da/artikler/button-battery-lifetime/,solutions,configured,
/da/solutions/button-heatmap-analysis/,/da/artikler/button-heatmap-analysis/,solutions,configured,
/da/solutions/cafeteria-peak-hours/,/da/artikler/cafeteria-peak-hours/,solutions,configured,
/da/solutions/calibration-intervals-explained/,/da/artikler/calibration-intervals-explained/,solutions,configured,
